forestfireid,countryid,elementid,itemid,fireyear,burntarea
33829,583,7246,6791,1997,0
33830,583,7246,6791,1998,0
33831,583,7246,6791,1999,0
33832,583,7246,6791,2000,0
33833,583,7246,6791,2001,0
33834,583,7246,6791,2002,0
33835,583,7246,6791,2003,0
33836,583,7246,6791,2004,0
33837,583,7246,6791,2005,0
33838,583,7246,6791,2006,0
33839,583,7246,6791,2007,0
33840,583,7246,6791,2008,0
33841,583,7246,6791,2009,0
33842,583,7246,6791,2010,0
33843,583,7246,6791,2011,0
33844,583,7246,6791,2012,0
33845,583,7246,6791,2013,0
33846,583,7246,6791,2014,0
33847,583,7246,6791,2015,0
33848,583,7246,6791,2016,0
33849,583,7246,6791,2017,0
33850,583,7246,6791,2018,0
33851,583,7246,6791,2019,0
33852,583,7246,6791,2020,0
33853,583,7246,6791,2021,0
33854,583,7246,6794,1991,0
33855,583,7246,6794,1992,0
33856,583,7246,6794,1993,0
33857,583,7246,6794,1994,0
33858,583,7246,6794,1995,0
33859,583,7246,6794,1996,0
33860,583,7246,6794,1997,0
33861,583,7246,6794,1998,0
33862,583,7246,6794,1999,0
33863,583,7246,6794,2000,0
33864,583,7246,6794,2001,0
33865,583,7246,6794,2002,0
33866,583,7246,6794,2003,0
33867,583,7246,6794,2004,0
33868,583,7246,6794,2005,0
33869,583,7246,6794,2006,0
33870,583,7246,6794,2007,0
33871,583,7246,6794,2008,0
33872,583,7246,6794,2009,0
33873,583,7246,6794,2010,0
33874,583,7246,6794,2011,0
33875,583,7246,6794,2012,0
33876,583,7246,6794,2013,0
33877,583,7246,6794,2014,0
33878,583,7246,6794,2015,0
33879,583,7246,6794,2016,0
33880,583,7246,6794,2017,0
33881,583,7246,6794,2018,0
33882,583,7246,6794,2019,0
33883,583,7246,6794,2020,0
33884,583,7246,6794,2021,0
33885,583,7246,6792,1991,0
33886,583,7246,6792,1992,0
33887,583,7246,6792,1993,0
33888,583,7246,6792,1994,0
33889,583,7246,6792,1995,0
33890,583,7246,6792,1996,0
33891,583,7246,6792,1997,0
33892,583,7246,6792,1998,0
33893,583,7246,6792,1999,0
33894,583,7246,6792,2000,0
33895,583,7246,6792,2001,0
33896,583,7246,6792,2002,0
33897,583,7246,6792,2003,0
33898,583,7246,6792,2004,0
33899,583,7246,6792,2005,0
33900,583,7246,6792,2006,0
33901,583,7246,6792,2007,0
33902,583,7246,6792,2008,0
33903,583,7246,6792,2009,0
33904,583,7246,6792,2010,0
33905,583,7246,6792,2011,0
33906,583,7246,6792,2012,0
33907,583,7246,6792,2013,0
33908,583,7246,6792,2014,0
33909,583,7246,6792,2015,0
33910,583,7246,6792,2016,0
33911,583,7246,6792,2017,0
33912,583,7246,6792,2018,0
33913,583,7246,6792,2019,0
33914,583,7246,6792,2020,0
33915,583,7246,6792,2021,0
33916,583,7246,6760,1991,0
33917,583,7246,6760,1992,0
33918,583,7246,6760,1993,0
33919,583,7246,6760,1994,0
33920,583,7246,6760,1995,0
33921,583,7246,6760,1996,0
33922,583,7246,6760,1997,0
33923,583,7246,6760,1998,0
33924,583,7246,6760,1999,0
33925,583,7246,6760,2000,0
33926,583,7246,6760,2001,0
33927,583,7246,6760,2002,0
33928,583,7246,6760,2003,0
33929,583,7246,6760,2004,0
33930,583,7246,6760,2005,0
33931,583,7246,6760,2006,0
33932,583,7246,6760,2007,0
33933,583,7246,6760,2008,0
33934,583,7246,6760,2009,0
33935,583,7246,6760,2010,0
33936,583,7246,6760,2011,0
33937,583,7246,6760,2012,0
33938,583,7246,6760,2013,0
33939,583,7246,6760,2014,0
33940,583,7246,6760,2015,0
33941,583,7246,6760,2016,0
33942,583,7246,6760,2017,0
33943,583,7246,6760,2018,0
33944,583,7246,6760,2019,0
33945,583,7246,6760,2020,0
33946,583,7246,6760,2021,0
33947,583,7246,6789,1991,0
33948,583,7246,6789,1992,0
33949,583,7246,6789,1993,0
33950,583,7246,6789,1994,0
33951,583,7246,6789,1995,0
33952,583,7246,6789,1996,0
33953,583,7246,6789,1997,0
33954,583,7246,6789,1998,0
33955,583,7246,6789,1999,0
33956,583,7246,6789,2000,0
33957,583,7246,6789,2001,0
33958,583,7246,6789,2002,0
33959,583,7246,6789,2003,0
33960,583,7246,6789,2004,0
33961,583,7246,6789,2005,0
33962,583,7246,6789,2006,0
33963,583,7246,6789,2007,0
33964,583,7246,6789,2008,0
33965,583,7246,6789,2009,0
33966,583,7246,6789,2010,0
33967,583,7246,6789,2011,0
33968,583,7246,6789,2012,0
33969,583,7246,6789,2013,0
33970,583,7246,6789,2014,0
33971,583,7246,6789,2015,0
33972,583,7246,6789,2016,0
33973,583,7246,6789,2017,0
33974,583,7246,6789,2018,0
33975,583,7246,6789,2019,0
33976,583,7246,6789,2020,0
33977,583,7246,6789,2021,0
33978,583,7246,6993,1991,0
33979,583,7246,6993,1992,0
33980,583,7246,6993,1993,0
33981,583,7246,6993,1994,0
33982,583,7246,6993,1995,0
33983,583,7246,6993,1996,0
33984,583,7246,6993,1997,0
33985,583,7246,6993,1998,0
33986,583,7246,6993,1999,0
33987,583,7246,6993,2000,0
33988,583,7246,6993,2001,0
33989,583,7246,6993,2002,0
33990,583,7246,6993,2003,0
33991,583,7246,6993,2004,0
33992,583,7246,6993,2005,0
33993,583,7246,6993,2006,0
33994,583,7246,6993,2007,0
33995,583,7246,6993,2008,0
33996,583,7246,6993,2009,0
33997,583,7246,6993,2010,0
33998,583,7246,6993,2011,0
33999,583,7246,6993,2012,0
34000,583,7246,6993,2013,0
34001,583,7246,6993,2014,0
34002,583,7246,6993,2015,0
34003,583,7246,6993,2016,0
34004,583,7246,6993,2017,0
34005,583,7246,6993,2018,0
34006,583,7246,6993,2019,0
34007,583,7246,6993,2020,0
34008,583,7246,6993,2021,0
34009,492,7246,6794,1990,0
34010,492,7246,6794,1991,0
34011,492,7246,6794,1992,0
34012,492,7246,6794,1993,0
34013,492,7246,6794,1994,0
34014,492,7246,6794,1995,0
34015,492,7246,6794,1996,0
34016,492,7246,6794,1997,0
34017,492,7246,6794,1998,0
34018,492,7246,6794,1999,0
34019,492,7246,6794,2000,0
34020,492,7246,6794,2001,0
34021,492,7246,6794,2002,0
34022,492,7246,6794,2003,0
34023,492,7246,6794,2004,0
34024,492,7246,6794,2005,0
34025,492,7246,6794,2006,0
34026,492,7246,6794,2007,0
34027,492,7246,6794,2008,0
34028,492,7246,6794,2009,0
34029,492,7246,6794,2010,0
34030,492,7246,6794,2011,0
34031,492,7246,6794,2012,0
34032,492,7246,6794,2013,0
34033,492,7246,6794,2014,0
34034,492,7246,6794,2015,0
34035,492,7246,6794,2016,0
34036,492,7246,6794,2017,0
34037,492,7246,6794,2018,0
34038,492,7246,6794,2019,0
34039,492,7246,6794,2020,0
34040,492,7246,6794,2021,0
34041,492,7246,6760,1990,0
34042,492,7246,6760,1991,0
34043,492,7246,6760,1992,0
34044,492,7246,6760,1993,0
34045,492,7246,6760,1994,0
34046,492,7246,6760,1995,0
34047,492,7246,6760,1996,0
34048,492,7246,6760,1997,0
34049,492,7246,6760,1998,0
34050,492,7246,6760,1999,0
34051,492,7246,6760,2000,0
34052,492,7246,6760,2001,0
34053,492,7246,6760,2002,0
34054,492,7246,6760,2003,0
34055,492,7246,6760,2004,0
34056,492,7246,6760,2005,0
34057,492,7246,6760,2006,0
34058,492,7246,6760,2007,0
34059,492,7246,6760,2008,0
34060,492,7246,6760,2009,0
34061,492,7246,6760,2010,0
34062,492,7246,6760,2011,0
34063,492,7246,6760,2012,0
34064,492,7246,6760,2013,0
34065,492,7246,6760,2014,0
34066,492,7246,6760,2015,0
34067,492,7246,6760,2016,0
34068,492,7246,6760,2017,0
34069,492,7246,6760,2018,0
34070,492,7246,6760,2019,0
34071,492,7246,6760,2020,0
34072,492,7246,6760,2021,0
34073,492,7246,6789,1990,0
34074,492,7246,6789,1991,0
34075,492,7246,6789,1992,0
34076,492,7246,6789,1993,0
34077,492,7246,6789,1994,0
34078,492,7246,6789,1995,0
34079,492,7246,6789,1996,0
34080,492,7246,6789,1997,0
34081,492,7246,6789,1998,0
34082,492,7246,6789,1999,0
34083,492,7246,6789,2000,0
34084,492,7246,6789,2001,0
34085,492,7246,6789,2002,0
34086,492,7246,6789,2003,0
34087,492,7246,6789,2004,0
34088,492,7246,6789,2005,0
34089,492,7246,6789,2006,0
34090,492,7246,6789,2007,0
34091,492,7246,6789,2008,0
34092,492,7246,6789,2009,0
34093,492,7246,6789,2010,0
34094,492,7246,6789,2011,0
34095,492,7246,6789,2012,0
34096,492,7246,6789,2013,0
34097,492,7246,6789,2014,0
34098,492,7246,6789,2015,0
34099,492,7246,6789,2016,0
34100,492,7246,6789,2017,0
34101,492,7246,6789,2018,0
34102,492,7246,6789,2019,0
34103,492,7246,6789,2020,0
34104,492,7246,6789,2021,0
34105,496,7246,6796,1990,0
34106,496,7246,6796,1991,0
34107,496,7246,6796,1992,0
34108,496,7246,6796,1993,0
34109,496,7246,6796,1994,0
34110,496,7246,6796,1995,0
34111,496,7246,6796,1996,0
34112,496,7246,6796,1997,0
34113,496,7246,6796,1998,0
34114,496,7246,6796,1999,0
34115,496,7246,6796,2000,0
34116,496,7246,6796,2001,0
34117,496,7246,6796,2002,0
34118,496,7246,6796,2003,0
34119,496,7246,6796,2004,0
34120,496,7246,6796,2005,0
34121,496,7246,6796,2006,0
34122,496,7246,6796,2007,0
34123,496,7246,6796,2008,0
34124,496,7246,6796,2009,0
34125,496,7246,6796,2010,0
34126,496,7246,6796,2011,0
34127,496,7246,6796,2012,0
34128,496,7246,6796,2013,0
34129,496,7246,6796,2014,0
34130,496,7246,6796,2015,0
34131,496,7246,6796,2016,0
34132,496,7246,6796,2017,0
34133,496,7246,6796,2018,0
34134,496,7246,6796,2019,0
34135,496,7246,6796,2020,0
34136,496,7246,6796,2021,0
34137,496,7246,6797,1990,17074.4374
34138,496,7246,6797,1991,17074.4374
34139,496,7246,6797,1992,17074.4374
34140,496,7246,6797,1993,17074.4374
34141,496,7246,6797,1994,17074.4374
34142,496,7246,6797,1995,17074.4374
34143,496,7246,6797,1996,31541.6552
34144,496,7246,6797,1997,178156.1382
34145,496,7246,6797,1998,93410.3777
34146,496,7246,6797,1999,28916.9669
34147,496,7246,6797,2000,68404.4818
34148,496,7246,6797,2001,646.0784
34149,496,7246,6797,2002,9152.905
34150,496,7246,6797,2003,1895.4083
34151,496,7246,6797,2004,0
34152,496,7246,6797,2005,129.2284
34153,496,7246,6797,2006,732.2213
34154,496,7246,6797,2007,1744.376
34155,496,7246,6797,2008,1227.5372
34156,496,7246,6797,2009,8744.8884
34157,496,7246,6797,2010,86.1266
34158,496,7246,6797,2011,6590.6584
34159,496,7246,6797,2012,1443.1069
34160,496,7246,6797,2013,64.6076
34161,496,7246,6797,2014,258.5204
34162,496,7246,6797,2015,5923.4786
34163,496,7246,6797,2016,172.3399
34164,496,7246,6797,2017,3918.994
34165,496,7246,6797,2018,732.1962
34166,496,7246,6797,2019,21.546
34167,496,7246,6797,2020,21.5359
34168,496,7246,6797,2021,0
34169,496,7246,6791,1990,892.2417
34170,496,7246,6791,1991,892.2417
34171,496,7246,6791,1992,892.2417
34172,496,7246,6791,1993,892.2417
34173,496,7246,6791,1994,892.2417
34174,496,7246,6791,1995,892.2417
34175,496,7246,6791,1996,4519.4509
34176,496,7246,6791,1997,7582.6517
34177,496,7246,6791,1998,6582.8709
34178,496,7246,6791,1999,2385.1728
34179,496,7246,6791,2000,2128.138
34180,496,7246,6791,2001,0
34181,496,7246,6791,2002,0
34182,496,7246,6791,2003,0
34183,496,7246,6791,2004,0
34184,496,7246,6791,2005,0
34185,496,7246,6791,2006,0
34186,496,7246,6791,2007,0
34187,496,7246,6791,2008,0
34188,496,7246,6791,2009,0
34189,496,7246,6791,2010,0
34190,496,7246,6791,2011,0
34191,496,7246,6791,2012,0
34192,496,7246,6791,2013,0
34193,496,7246,6791,2014,0
34194,496,7246,6791,2015,0
34195,496,7246,6791,2016,0
34196,496,7246,6791,2017,0
34197,496,7246,6791,2018,0
34198,496,7246,6791,2019,0
34199,496,7246,6791,2020,0
34200,496,7246,6791,2021,0
34201,496,7246,6794,1990,931041.1789
34202,496,7246,6794,1991,931041.1789
34203,496,7246,6794,1992,931041.1789
34204,496,7246,6794,1993,931041.1789
34205,496,7246,6794,1994,931041.1789
34206,496,7246,6794,1995,931041.1789
34207,496,7246,6794,1996,710727.2268
34208,496,7246,6794,1997,1286923.934
34209,496,7246,6794,1998,780051.7636
34210,496,7246,6794,1999,734122.9405
34211,496,7246,6794,2000,922551.8486
34212,496,7246,6794,2001,317864.2782
34213,496,7246,6794,2002,951068.6595
34214,496,7246,6794,2003,1797054.767
34215,496,7246,6794,2004,1396692.029
34216,496,7246,6794,2005,1012351.576
34217,496,7246,6794,2006,1225310.81
34218,496,7246,6794,2007,1700746.205
34219,496,7246,6794,2008,729133.7996
34220,496,7246,6794,2009,282468.5803
34221,496,7246,6794,2010,257334.2689
34222,496,7246,6794,2011,1797130.469
34223,496,7246,6794,2012,2083635.029
34224,496,7246,6794,2013,945588.0146
34225,496,7246,6794,2014,1216607.391
34226,496,7246,6794,2015,1968076.698
34227,496,7246,6794,2016,1110076.589
34228,496,7246,6794,2017,459112.7165
34229,496,7246,6794,2018,23359.6864
34230,496,7246,6794,2019,324084.1971
34231,496,7246,6794,2020,64041.8961
34232,496,7246,6794,2021,110955.2775
34233,496,7246,6792,1990,6681.1344
34234,496,7246,6792,1991,6681.1344
34235,496,7246,6792,1992,6681.1344
34236,496,7246,6792,1993,6681.1344
34237,496,7246,6792,1994,6681.1344
34238,496,7246,6792,1995,6681.1344
34239,496,7246,6792,1996,7621.5822
34240,496,7246,6792,1997,93133.1685
34241,496,7246,6792,1998,39330.3309
34242,496,7246,6792,1999,10567.8367
34243,496,7246,6792,2000,21957.7535
34244,496,7246,6792,2001,0
34245,496,7246,6792,2002,107.7133
34246,496,7246,6792,2003,0
34247,496,7246,6792,2004,0
34248,496,7246,6792,2005,0
34249,496,7246,6792,2006,0
34250,496,7246,6792,2007,0
34251,496,7246,6792,2008,0
34252,496,7246,6792,2009,0
34253,496,7246,6792,2010,0
34254,496,7246,6792,2011,21.5472
34255,496,7246,6792,2012,129.2732
34256,496,7246,6792,2013,0
34257,496,7246,6792,2014,280.1037
34258,496,7246,6792,2015,107.7284
34259,496,7246,6792,2016,0
34260,496,7246,6792,2017,452.4558
34261,496,7246,6792,2018,0
34262,496,7246,6792,2019,0
34263,496,7246,6792,2020,0
34264,496,7246,6792,2021,0
34265,496,7246,6760,1990,14537.0385
34266,496,7246,6760,1991,14537.0385
34267,496,7246,6760,1992,14537.0385
34268,496,7246,6760,1993,14537.0385
34269,496,7246,6760,1994,14537.0385
34270,496,7246,6760,1995,14537.0385
34271,496,7246,6760,1996,1583.501
34272,496,7246,6760,1997,16251.4385
34273,496,7246,6760,1998,3066.1607
34274,496,7246,6760,1999,1879.6649
34275,496,7246,6760,2000,3079.1484
34276,496,7246,6760,2001,818.3914
34277,496,7246,6760,2002,21148.8449
34278,496,7246,6760,2003,16670.3116
34279,496,7246,6760,2004,1442.9163
34280,496,7246,6760,2005,3122.8912
34281,496,7246,6760,2006,5276.1063
34282,496,7246,6760,2007,25412.835
34283,496,7246,6760,2008,74917.1163
34284,496,7246,6760,2009,40404.4907
34285,496,7246,6760,2010,1507.2421
34286,496,7246,6760,2011,6203.378
34287,496,7246,6760,2012,109803.4317
34288,496,7246,6760,2013,947.5731
34289,496,7246,6760,2014,387.7804
34290,496,7246,6760,2015,13439.7153
34291,496,7246,6760,2016,215.351
34292,496,7246,6760,2017,12769.3839
34293,496,7246,6760,2018,861.5378
34294,496,7246,6760,2019,15870.7846
34295,496,7246,6760,2020,883.0068
34296,496,7246,6760,2021,0
34297,496,7246,6789,1990,22174.8094
34298,496,7246,6789,1991,22174.8094
34299,496,7246,6789,1992,22174.8094
34300,496,7246,6789,1993,22174.8094
34301,496,7246,6789,1994,22174.8094
34302,496,7246,6789,1995,22174.8094
34303,496,7246,6789,1996,7003.2061
34304,496,7246,6789,1997,83466.4398
34305,496,7246,6789,1998,26594.6995
34306,496,7246,6789,1999,7677.9563
34307,496,7246,6789,2000,21699.0196
34308,496,7246,6789,2001,818.2727
34309,496,7246,6789,2002,36396.6746
34310,496,7246,6789,2003,8744.0227
34311,496,7246,6789,2004,3725.2706
34312,496,7246,6789,2005,3101.5222
34313,496,7246,6789,2006,9863.0132
34314,496,7246,6789,2007,69018.944
34315,496,7246,6789,2008,35662.7918
34316,496,7246,6789,2009,124649.2736
34317,496,7246,6789,2010,2519.3081
34318,496,7246,6789,2011,8507.9686
34319,496,7246,6789,2012,51183.7523
34320,496,7246,6789,2013,0
34321,496,7246,6789,2014,1163.3966
34322,496,7246,6789,2015,27461.707
34323,496,7246,6789,2016,64.6304
34324,496,7246,6789,2017,37123.3355
34325,496,7246,6789,2018,9798.2867
34326,496,7246,6789,2019,64.6076
34327,496,7246,6789,2020,236.944
34328,496,7246,6789,2021,0
34329,496,7246,6993,1990,0
34330,496,7246,6993,1991,0
34331,496,7246,6993,1992,0
34332,496,7246,6993,1993,0
34333,496,7246,6993,1994,0
34334,496,7246,6993,1995,0
34335,496,7246,6993,1996,0
34336,496,7246,6993,1997,0
34337,496,7246,6993,1998,0
34338,496,7246,6993,1999,0
34339,496,7246,6993,2000,0
34340,496,7246,6993,2001,0
34341,496,7246,6993,2002,0
34342,496,7246,6993,2003,0
34343,496,7246,6993,2004,0
34344,496,7246,6993,2005,0
34345,496,7246,6993,2006,0
34346,496,7246,6993,2007,0
34347,496,7246,6993,2008,0
34348,496,7246,6993,2009,0
34349,496,7246,6993,2010,0
34350,496,7246,6993,2011,0
34351,496,7246,6993,2012,0
34352,496,7246,6993,2013,0
34353,496,7246,6993,2014,0
34354,496,7246,6993,2015,0
34355,496,7246,6993,2016,0
34356,496,7246,6993,2017,0
34357,496,7246,6993,2018,0
34358,496,7246,6993,2019,0
34359,496,7246,6993,2020,0
34360,496,7246,6993,2021,0
34361,499,7246,6796,2006,0
34362,499,7246,6796,2007,0
34363,499,7246,6796,2008,0
34364,499,7246,6796,2009,0
34365,499,7246,6796,2010,0
34366,499,7246,6796,2011,0
34367,499,7246,6796,2012,0
34368,499,7246,6796,2013,0
34369,499,7246,6796,2014,0
34370,499,7246,6796,2015,0
34371,499,7246,6796,2016,0
34372,499,7246,6796,2017,0
34373,499,7246,6796,2018,0
34374,499,7246,6796,2019,0
34375,499,7246,6796,2020,0
34376,499,7246,6796,2021,0
34377,499,7246,6797,2006,0
34378,499,7246,6797,2007,258.033
34379,499,7246,6797,2008,21.5002
34380,499,7246,6797,2009,0
34381,499,7246,6797,2010,0
34382,499,7246,6797,2011,752.5039
34383,499,7246,6797,2012,774.1328
34384,499,7246,6797,2013,0
34385,499,7246,6797,2014,43.0048
34386,499,7246,6797,2015,580.5662
34387,499,7246,6797,2016,0
34388,499,7246,6797,2017,2494.0365
34389,499,7246,6797,2018,21.5001
34390,499,7246,6797,2019,322.5536
34391,499,7246,6797,2020,838.5037
34392,499,7246,6797,2021,301.0378
34393,499,7246,6791,2006,0
34394,499,7246,6791,2007,0
34395,499,7246,6791,2008,0
34396,499,7246,6791,2009,0
34397,499,7246,6791,2010,0
34398,499,7246,6791,2011,0
34399,499,7246,6791,2012,0
34400,499,7246,6791,2013,0
34401,499,7246,6791,2014,0
34402,499,7246,6791,2015,0
34403,499,7246,6791,2016,0
34404,499,7246,6791,2017,0
34405,499,7246,6791,2018,0
34406,499,7246,6791,2019,0
34407,499,7246,6791,2020,0
34408,499,7246,6791,2021,0
34409,499,7246,6794,2006,1376.0601
34410,499,7246,6794,2007,21265.3159
34411,499,7246,6794,2008,3074.7453
34412,499,7246,6794,2009,129.0222
34413,499,7246,6794,2010,516.0545
34414,499,7246,6794,2011,7073.9264
34415,499,7246,6794,2012,16428.2163
34416,499,7246,6794,2013,494.5506
34417,499,7246,6794,2014,64.5094
34418,499,7246,6794,2015,9116.4228
34419,499,7246,6794,2016,494.5394
34420,499,7246,6794,2017,15609.9188
34421,499,7246,6794,2018,2085.5846
34422,499,7246,6794,2019,494.5608
34423,499,7246,6794,2020,3719.7778
34424,499,7246,6794,2021,9719.1035
34425,499,7246,6792,2006,0
34426,499,7246,6792,2007,0
34427,499,7246,6792,2008,0
34428,499,7246,6792,2009,0
34429,499,7246,6792,2010,0
34430,499,7246,6792,2011,0
34431,499,7246,6792,2012,0
34432,499,7246,6792,2013,0
34433,499,7246,6792,2014,0
34434,499,7246,6792,2015,0
34435,499,7246,6792,2016,0
34436,499,7246,6792,2017,0
34437,499,7246,6792,2018,0
34438,499,7246,6792,2019,0
34439,499,7246,6792,2020,0
34440,499,7246,6792,2021,0
34441,499,7246,6760,2006,688.0812
34442,499,7246,6760,2007,8643.6015
34443,499,7246,6760,2008,1784.6215
34444,499,7246,6760,2009,0
34445,499,7246,6760,2010,236.5299
34446,499,7246,6760,2011,4063.8159
34447,499,7246,6760,2012,9095.4141
34448,499,7246,6760,2013,43.0029
34449,499,7246,6760,2014,21.5031
34450,499,7246,6760,2015,2322.2147
34451,499,7246,6760,2016,150.5148
34452,499,7246,6760,2017,10342.1891
34453,499,7246,6760,2018,752.5039
34454,499,7246,6760,2019,1161.1368
34455,499,7246,6760,2020,2214.7357
34456,499,7246,6760,2021,12041.2747
34457,499,7246,6789,2006,129.0133
34458,499,7246,6789,2007,3074.8084
34459,499,7246,6789,2008,817.0359
34460,499,7246,6789,2009,0
34461,499,7246,6789,2010,21.5042
34462,499,7246,6789,2011,924.5589
34463,499,7246,6789,2012,4730.741
34464,499,7246,6789,2013,322.5225
34465,499,7246,6789,2014,150.5169
34466,499,7246,6789,2015,2236.2508
34467,499,7246,6789,2016,43.0022
34468,499,7246,6789,2017,3010.1728
34469,499,7246,6789,2018,129.0024
34470,499,7246,6789,2019,301.0443
34471,499,7246,6789,2020,516.0704
34472,499,7246,6789,2021,2494.2758
34473,499,7246,6993,2006,0
34474,499,7246,6993,2007,0
34475,499,7246,6993,2008,0
34476,499,7246,6993,2009,0
34477,499,7246,6993,2010,0
34478,499,7246,6993,2011,0
34479,499,7246,6993,2012,0
34480,499,7246,6993,2013,0
34481,499,7246,6993,2014,0
34482,499,7246,6993,2015,0
34483,499,7246,6993,2016,0
34484,499,7246,6993,2017,0
34485,499,7246,6993,2018,0
34486,499,7246,6993,2019,0
34487,499,7246,6993,2020,0
34488,499,7246,6993,2021,0
34489,500,7246,6796,1990,2.4685
34490,500,7246,6796,1991,2.4685
34491,500,7246,6796,1992,2.4685
34492,500,7246,6796,1993,2.4685
34493,500,7246,6796,1994,2.4685
34494,500,7246,6796,1995,2.4685
34495,500,7246,6796,1996,0
34496,500,7246,6796,1997,0
34497,500,7246,6796,1998,0
34498,500,7246,6796,1999,0
34499,500,7246,6796,2000,0
34500,500,7246,6796,2001,0
34501,500,7246,6796,2002,0
34502,500,7246,6796,2003,0
34503,500,7246,6796,2004,0
34504,500,7246,6796,2005,0
34505,500,7246,6796,2006,0
34506,500,7246,6796,2007,0
34507,500,7246,6796,2008,0
34508,500,7246,6796,2009,0
34509,500,7246,6796,2010,64.181
34510,500,7246,6796,2011,0
34511,500,7246,6796,2012,0
34512,500,7246,6796,2013,0
34513,500,7246,6796,2014,0
34514,500,7246,6796,2015,0
34515,500,7246,6796,2016,0
34516,500,7246,6796,2017,0
34517,500,7246,6796,2018,0
34518,500,7246,6796,2019,0
34519,500,7246,6796,2020,0
34520,500,7246,6796,2021,0
34521,500,7246,6797,1990,0
34522,500,7246,6797,1991,0
34523,500,7246,6797,1992,0
34524,500,7246,6797,1993,0
34525,500,7246,6797,1994,0
34526,500,7246,6797,1995,0
34527,500,7246,6797,1996,0
34528,500,7246,6797,1997,0
34529,500,7246,6797,1998,0
34530,500,7246,6797,1999,0
34531,500,7246,6797,2000,0
34532,500,7246,6797,2001,0
34533,500,7246,6797,2002,0
34534,500,7246,6797,2003,0
